arm,game_id,model,run_id,turn,cost_usd,cum_cost_usd,frac_of_run,frac_of_spend,failed_step,outcome,e2_frontload_index,e2_status,e3_convergence_point,e3_status,e4_context_growth,e4_status,battery_turns,turn_axis_agrees
bare_cc,g50t-5849a774,claude-opus-5,bare_cc-g50t-claude-opus-5-f60e48af,3,0.072077,0.240295,0.150000,0.161082,false,budget_exhausted,0.257937301,ok,0.900000000,ok,0.070186798,ok,20,true
bare_cc,g50t-5849a774,claude-opus-5,bare_cc-g50t-claude-opus-5-f60e48af,4,0.072107,0.312402,0.200000,0.209419,true,budget_exhausted,0.257937301,ok,0.900000000,ok,0.070186798,ok,20,true
bare_cc,g50t-5849a774,claude-opus-5,bare_cc-g50t-claude-opus-5-f60e48af,5,0.072377,0.384779,0.250000,0.257937,false,budget_exhausted,0.257937301,ok,0.900000000,ok,0.070186798,ok,20,true
bare_cc,g50t-5849a774,claude-opus-5,bare_cc-g50t-claude-opus-5-f60e48af,6,0.072827,0.457606,0.300000,0.306757,false,budget_exhausted,0.257937301,ok,0.900000000,ok,0.070186798,ok,20,true
bare_cc,g50t-5849a774,claude-opus-5,bare_cc-g50t-claude-opus-5-f60e48af,7,0.072857,0.530463,0.350000,0.355597,true,budget_exhausted,0.257937301,ok,0.900000000,ok,0.070186798,ok,20,true
bare_cc,g50t-5849a774,claude-opus-5,bare_cc-g50t-claude-opus-5-f60e48af,8,0.073127,0.603590,0.400000,0.404618,true,budget_exhausted,0.257937301,ok,0.900000000,ok,0.070186798,ok,20,true
bare_cc,g50t-5849a774,claude-opus-5,bare_cc-g50t-claude-opus-5-f60e48af,9,0.073337,0.676927,0.450000,0.453779,false,budget_exhausted,0.257937301,ok,0.900000000,ok,0.070186798,ok,20,true
bare_cc,g50t-5849a774,claude-opus-5,bare_cc-g50t-claude-opus-5-f60e48af,10,0.073547,0.750474,0.500000,0.503082,false,budget_exhausted,0.257937301,ok,0.900000000,ok,0.070186798,ok,20,true
bare_cc,g50t-5849a774,claude-opus-5,bare_cc-g50t-claude-opus-5-f60e48af,11,0.073697,0.824171,0.550000,0.552485,true,budget_exhausted,0.257937301,ok,0.900000000,ok,0.070186798,ok,20,true
bare_cc,g50t-5849a774,claude-opus-5,bare_cc-g50t-claude-opus-5-f60e48af,12,0.073967,0.898138,0.600000,0.602068,false,budget_exhausted,0.257937301,ok,0.900000000,ok,0.070186798,ok,20,true
bare_cc,g50t-5849a774,claude-opus-5,bare_cc-g50t-claude-opus-5-f60e48af,13,0.074177,0.972315,0.650000,0.651793,true,budget_exhausted,0.257937301,ok,0.900000000,ok,0.070186798,ok,20,true
bare_cc,g50t-5849a774,claude-opus-5,bare_cc-g50t-claude-opus-5-f60e48af,14,0.074217,1.046532,0.700000,0.701545,false,budget_exhausted,0.257937301,ok,0.900000000,ok,0.070186798,ok,20,true
bare_cc,g50t-5849a774,claude-opus-5,bare_cc-g50t-claude-opus-5-f60e48af,15,0.073997,1.120529,0.750000,0.751149,false,budget_exhausted,0.257937301,ok,0.900000000,ok,0.070186798,ok,20,true
bare_cc,g50t-5849a774,claude-opus-5,bare_cc-g50t-claude-opus-5-f60e48af,16,0.074077,1.194606,0.800000,0.800806,true,budget_exhausted,0.257937301,ok,0.900000000,ok,0.070186798,ok,20,true
bare_cc,g50t-5849a774,claude-opus-5,bare_cc-g50t-claude-opus-5-f60e48af,17,0.074097,1.268703,0.850000,0.850477,false,budget_exhausted,0.257937301,ok,0.900000000,ok,0.070186798,ok,20,true
bare_cc,g50t-5849a774,claude-opus-5,bare_cc-g50t-claude-opus-5-f60e48af,18,0.074197,1.342900,0.900000,0.900215,false,budget_exhausted,0.257937301,ok,0.900000000,ok,0.070186798,ok,20,true
bare_cc,g50t-5849a774,claude-opus-5,bare_cc-g50t-claude-opus-5-f60e48af,19,0.074357,1.417257,0.950000,0.950061,false,budget_exhausted,0.257937301,ok,0.900000000,ok,0.070186798,ok,20,true
bare_cc,g50t-5849a774,claude-opus-5,bare_cc-g50t-claude-opus-5-f60e48af,20,0.074497,1.491754,1.000000,1.000000,false,budget_exhausted,0.257937301,ok,0.900000000,ok,0.070186798,ok,20,true
bare_cc,g50t-5849a774,claude-sonnet-5,bare_cc-g50t-claude-sonnet-5-3345f981,1,0.078738,0.078738,0.333333,0.431299,false,model_error,,insufficient-data,,insufficient-data,,insufficient-data,,
bare_cc,g50t-5849a774,claude-sonnet-5,bare_cc-g50t-claude-sonnet-5-3345f981,2,0.051698,0.130435,0.666667,0.714483,false,model_error,,insufficient-data,,insufficient-data,,insufficient-data,,
bare_cc,g50t-5849a774,claude-sonnet-5,bare_cc-g50t-claude-sonnet-5-3345f981,3,0.052124,0.182559,1.000000,1.000000,,model_error,,insufficient-data,,insufficient-data,,insufficient-data,,
bare_cc,g50t-5849a774,claude-sonnet-5,bare_cc-g50t-claude-sonnet-5-ddabe772,1,0.096862,0.096862,0.050000,0.059215,false,budget_exhausted,0.200466719,ok,0.900000000,ok,0.023463279,ok,20,true
bare_cc,g50t-5849a774,claude-sonnet-5,bare_cc-g50t-claude-sonnet-5-ddabe772,2,0.053407,0.150268,0.100000,0.091865,false,budget_exhausted,0.200466719,ok,0.900000000,ok,0.023463279,ok,20,true
bare_cc,g50t-5849a774,claude-sonnet-5,bare_cc-g50t-claude-sonnet-5-ddabe772,3,0.056113,0.206381,0.150000,0.126168,true,budget_exhausted,0.200466719,ok,0.900000000,ok,0.023463279,ok,20,true
bare_cc,g50t-5849a774,claude-sonnet-5,bare_cc-g50t-claude-sonnet-5-ddabe772,4,0.049174,0.255555,0.200000,0.156230,false,budget_exhausted,0.200466719,ok,0.900000000,ok,0.023463279,ok,20,true
bare_cc,g50t-5849a774,claude-sonnet-5,bare_cc-g50t-claude-sonnet-5-ddabe772,5,0.072361,0.327915,0.250000,0.200467,false,budget_exhausted,0.200466719,ok,0.900000000,ok,0.023463279,ok,20,true
bare_cc,g50t-5849a774,claude-sonnet-5,bare_cc-g50t-claude-sonnet-5-ddabe772,6,0.115654,0.443569,0.300000,0.271170,false,budget_exhausted,0.200466719,ok,0.900000000,ok,0.023463279,ok,20,true
bare_cc,g50t-5849a774,claude-sonnet-5,bare_cc-g50t-claude-sonnet-5-ddabe772,7,0.117527,0.561096,0.350000,0.343018,false,budget_exhausted,0.200466719,ok,0.900000000,ok,0.023463279,ok,20,true
bare_cc,g50t-5849a774,claude-sonnet-5,bare_cc-g50t-claude-sonnet-5-ddabe772,8,0.153277,0.714372,0.400000,0.436722,true,budget_exhausted,0.200466719,ok,0.900000000,ok,0.023463279,ok,20,true
bare_cc,g50t-5849a774,claude-sonnet-5,bare_cc-g50t-claude-sonnet-5-ddabe772,9,0.070210,0.784582,0.450000,0.479644,false,budget_exhausted,0.200466719,ok,0.900000000,ok,0.023463279,ok,20,true
bare_cc,g50t-5849a774,claude-sonnet-5,bare_cc-g50t-claude-sonnet-5-ddabe772,10,0.074335,0.858917,0.500000,0.525087,true,budget_exhausted,0.200466719,ok,0.900000000,ok,0.023463279,ok,20,true
bare_cc,g50t-5849a774,claude-sonnet-5,bare_cc-g50t-claude-sonnet-5-ddabe772,11,0.073666,0.932582,0.550000,0.570122,true,budget_exhausted,0.200466719,ok,0.900000000,ok,0.023463279,ok,20,true
bare_cc,g50t-5849a774,claude-sonnet-5,bare_cc-g50t-claude-sonnet-5-ddabe772,12,0.088792,1.021374,0.600000,0.624403,false,budget_exhausted,0.200466719,ok,0.900000000,ok,0.023463279,ok,20,true
bare_cc,g50t-5849a774,claude-sonnet-5,bare_cc-g50t-claude-sonnet-5-ddabe772,13,0.080077,1.101450,0.650000,0.673357,false,budget_exhausted,0.200466719,ok,0.900000000,ok,0.023463279,ok,20,true
bare_cc,g50t-5849a774,claude-sonnet-5,bare_cc-g50t-claude-sonnet-5-ddabe772,14,0.086413,1.187863,0.700000,0.726184,false,budget_exhausted,0.200466719,ok,0.900000000,ok,0.023463279,ok,20,true
bare_cc,g50t-5849a774,claude-sonnet-5,bare_cc-g50t-claude-sonnet-5-ddabe772,15,0.072898,1.260760,0.750000,0.770749,true,budget_exhausted,0.200466719,ok,0.900000000,ok,0.023463279,ok,20,true
bare_cc,g50t-5849a774,claude-sonnet-5,bare_cc-g50t-claude-sonnet-5-ddabe772,16,0.128312,1.389073,0.800000,0.849192,false,budget_exhausted,0.200466719,ok,0.900000000,ok,0.023463279,ok,20,true
bare_cc,g50t-5849a774,claude-sonnet-5,bare_cc-g50t-claude-sonnet-5-ddabe772,17,0.057979,1.447051,0.850000,0.884636,true,budget_exhausted,0.200466719,ok,0.900000000,ok,0.023463279,ok,20,true
bare_cc,g50t-5849a774,claude-sonnet-5,bare_cc-g50t-claude-sonnet-5-ddabe772,18,0.058567,1.505618,0.900000,0.920440,false,budget_exhausted,0.200466719,ok,0.900000000,ok,0.023463279,ok,20,true
bare_cc,g50t-5849a774,claude-sonnet-5,bare_cc-g50t-claude-sonnet-5-ddabe772,19,0.075367,1.580985,0.950000,0.966514,true,budget_exhausted,0.200466719,ok,0.900000000,ok,0.023463279,ok,20,true
bare_cc,g50t-5849a774,claude-sonnet-5,bare_cc-g50t-claude-sonnet-5-ddabe772,20,0.054775,1.635759,1.000000,1.000000,false,budget_exhausted,0.200466719,ok,0.900000000,ok,0.023463279,ok,20,true
theoria,game absent,claude-opus-5,20260728T012311Z-g50t-first-contact-aborted,6,1.307727,1.307727,1.000000,1.000000,,,,no-battery-run,,no-battery-run,,no-battery-run,,
theoria,game absent,claude-opus-5,20260728T014402Z-g50t-first-contact-aborted,6,0.730485,0.730485,1.000000,1.000000,,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-36c386d1,1,0.026075,0.026075,0.500000,0.572180,false,,,insufficient-data,,insufficient-data,,insufficient-data,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-36c386d1,2,0.019496,0.045572,1.000000,1.000000,false,,,insufficient-data,,insufficient-data,,insufficient-data,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,1,0.032868,0.032868,0.033333,0.023652,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,2,0.049632,0.082500,0.066667,0.059366,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,3,0.036042,0.118541,0.100000,0.085300,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,4,0.055735,0.174276,0.133333,0.125406,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,5,0.043276,0.217551,0.166667,0.156546,true,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,6,0.034478,0.252030,0.200000,0.181356,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,7,0.037606,0.289635,0.233333,0.208417,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,8,0.041350,0.330986,0.266667,0.238172,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,9,0.066395,0.397381,0.300000,0.285948,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,10,0.036009,0.433390,0.333333,0.311860,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,11,0.049763,0.483153,0.366667,0.347668,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,12,0.075763,0.558916,0.400000,0.402186,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,13,0.052565,0.611481,0.433333,0.440011,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,14,0.034857,0.646338,0.466667,0.465094,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,15,0.033517,0.679856,0.500000,0.489212,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,16,0.043466,0.723322,0.533333,0.520490,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,17,0.032358,0.755680,0.566667,0.543775,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,18,0.061084,0.816765,0.600000,0.587730,true,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,19,0.054749,0.871513,0.633333,0.627126,true,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,20,0.030822,0.902336,0.666667,0.649306,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,21,0.035265,0.937600,0.700000,0.674681,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,22,0.077119,1.014719,0.733333,0.730174,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,23,0.050848,1.065566,0.766667,0.766763,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,24,0.049739,1.115306,0.800000,0.802555,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,25,0.052405,1.167710,0.833333,0.840264,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,26,0.033292,1.201002,0.866667,0.864220,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,27,0.042504,1.243505,0.900000,0.894805,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,28,0.035783,1.279288,0.933333,0.920554,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,29,0.070930,1.350218,0.966667,0.971594,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-64c11385,30,0.039475,1.389694,1.000000,1.000000,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,1,0.031959,0.031959,0.033333,0.023778,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,2,0.053157,0.085115,0.066667,0.063327,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,3,0.030101,0.115216,0.100000,0.085723,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,4,0.037115,0.152332,0.133333,0.113337,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,5,0.030911,0.183243,0.166667,0.136335,true,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,6,0.031698,0.214941,0.200000,0.159920,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,7,0.053231,0.268172,0.233333,0.199524,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,8,0.036712,0.304884,0.266667,0.226839,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,9,0.044496,0.349380,0.300000,0.259944,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,10,0.038304,0.387684,0.333333,0.288443,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,11,0.042655,0.430340,0.366667,0.320180,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,12,0.048022,0.478361,0.400000,0.355908,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,13,0.043393,0.521755,0.433333,0.388194,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,14,0.040655,0.562410,0.466667,0.418442,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,15,0.045090,0.607499,0.500000,0.451989,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,16,0.048687,0.656187,0.533333,0.488214,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,17,0.034111,0.690298,0.566667,0.513593,true,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,18,0.051363,0.741662,0.600000,0.551808,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,19,0.040601,0.782263,0.633333,0.582017,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,20,0.062441,0.844705,0.666667,0.628474,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,21,0.044882,0.889587,0.700000,0.661867,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,22,0.035693,0.925281,0.733333,0.688424,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,23,0.043672,0.968952,0.766667,0.720916,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,24,0.039506,1.008459,0.800000,0.750310,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,25,0.046030,1.054490,0.833333,0.784557,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,26,0.060039,1.114529,0.866667,0.829227,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,27,0.045485,1.160015,0.900000,0.863069,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,28,0.092977,1.252991,0.933333,0.932245,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,29,0.049520,1.302512,0.966667,0.969089,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-8b35a824,30,0.041545,1.344057,1.000000,1.000000,false,,,no-battery-run,,no-battery-run,,no-battery-run,,
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-90d0e95e,1,0.024876,0.024876,0.050000,0.041570,true,budget_exhausted,0.161553883,ok,0.950000000,ok,0.399762037,ok,20,true
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-90d0e95e,2,0.016101,0.040977,0.100000,0.068476,true,budget_exhausted,0.161553883,ok,0.950000000,ok,0.399762037,ok,20,true
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-90d0e95e,3,0.019443,0.060420,0.150000,0.100966,false,budget_exhausted,0.161553883,ok,0.950000000,ok,0.399762037,ok,20,true
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-90d0e95e,4,0.018607,0.079027,0.200000,0.132060,false,budget_exhausted,0.161553883,ok,0.950000000,ok,0.399762037,ok,20,true
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-90d0e95e,5,0.017650,0.096677,0.250000,0.161554,true,budget_exhausted,0.161553883,ok,0.950000000,ok,0.399762037,ok,20,true
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-90d0e95e,6,0.019021,0.115698,0.300000,0.193339,false,budget_exhausted,0.161553883,ok,0.950000000,ok,0.399762037,ok,20,true
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-90d0e95e,7,0.052440,0.168138,0.350000,0.280970,true,budget_exhausted,0.161553883,ok,0.950000000,ok,0.399762037,ok,20,true
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-90d0e95e,8,0.023386,0.191523,0.400000,0.320050,false,budget_exhausted,0.161553883,ok,0.950000000,ok,0.399762037,ok,20,true
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-90d0e95e,9,0.028146,0.219669,0.450000,0.367083,false,budget_exhausted,0.161553883,ok,0.950000000,ok,0.399762037,ok,20,true
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-90d0e95e,10,0.049138,0.268807,0.500000,0.449196,false,budget_exhausted,0.161553883,ok,0.950000000,ok,0.399762037,ok,20,true
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-90d0e95e,11,0.029927,0.298734,0.550000,0.499206,true,budget_exhausted,0.161553883,ok,0.950000000,ok,0.399762037,ok,20,true
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-90d0e95e,12,0.037067,0.335801,0.600000,0.561148,false,budget_exhausted,0.161553883,ok,0.950000000,ok,0.399762037,ok,20,true
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-90d0e95e,13,0.030838,0.366639,0.650000,0.612680,false,budget_exhausted,0.161553883,ok,0.950000000,ok,0.399762037,ok,20,true
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-90d0e95e,14,0.037715,0.404354,0.700000,0.675704,false,budget_exhausted,0.161553883,ok,0.950000000,ok,0.399762037,ok,20,true
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-90d0e95e,15,0.029742,0.434096,0.750000,0.725405,false,budget_exhausted,0.161553883,ok,0.950000000,ok,0.399762037,ok,20,true
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-90d0e95e,16,0.048681,0.482777,0.800000,0.806755,false,budget_exhausted,0.161553883,ok,0.950000000,ok,0.399762037,ok,20,true
bare_cc,sk48-d8078629,claude-haiku-4-5-20251001,bare_cc-sk48-claude-haiku-4-5-20251001-90d0e95e,17,0.022113,0.504890,0.850000,0.843707,false,budget_exhausted,0.161553883,ok,0.950000000,ok,0.399762037,ok,20,true
